Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
16:39:48,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:54,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:54,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:39:59,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:39:59,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:04,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:04,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:09,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:09,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:14,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:14,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:19,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:19,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:24,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:24,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:29,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:29,wordpress-mysql-8484774888-6nxvs,3m,462Mi,1m,46Mi
16:40:34,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:34,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:40:40,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:40,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:40:45,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,1m,46Mi
16:40:45,wordpress-mysql-8484774888-6nxvs,4m,462Mi,1m,46Mi
16:40:50,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,2m,46Mi
16:40:50,wordpress-mysql-8484774888-6nxvs,4m,462Mi,2m,46Mi
