Timestamp,Pod_Name,CPU_m,Memory_Mi
09:06:16,wordpress-mysql-8484774888-46s7v,147m,551Mi
09:06:21,wordpress-deployment-7c7bb76d6f-66hfm,269m,175Mi
09:06:21,wordpress-deployment-7c7bb76d6f-n4rz9,288m,184Mi
09:06:21,wordpress-deployment-7c7bb76d6f-q8q95,311m,183Mi
09:06:21,wordpress-deployment-7c7bb76d6f-sdtc8,251m,197Mi
09:06:21,wordpress-mysql-8484774888-46s7v,137m,551Mi
09:06:26,wordpress-deployment-7c7bb76d6f-66hfm,269m,175Mi
09:06:26,wordpress-deployment-7c7bb76d6f-n4rz9,288m,184Mi
09:06:26,wordpress-deployment-7c7bb76d6f-q8q95,311m,183Mi
09:06:26,wordpress-deployment-7c7bb76d6f-sdtc8,251m,197Mi
09:06:26,wordpress-mysql-8484774888-46s7v,137m,551Mi
09:06:31,wordpress-deployment-7c7bb76d6f-66hfm,269m,175Mi
09:06:31,wordpress-deployment-7c7bb76d6f-n4rz9,288m,184Mi
09:06:31,wordpress-deployment-7c7bb76d6f-q8q95,311m,183Mi
09:06:31,wordpress-deployment-7c7bb76d6f-sdtc8,251m,197Mi
09:06:31,wordpress-mysql-8484774888-46s7v,137m,551Mi
09:06:36,wordpress-deployment-7c7bb76d6f-66hfm,355m,180Mi
09:06:36,wordpress-deployment-7c7bb76d6f-n4rz9,323m,174Mi
09:06:36,wordpress-deployment-7c7bb76d6f-q8q95,362m,209Mi
09:06:36,wordpress-deployment-7c7bb76d6f-sdtc8,306m,197Mi
09:06:36,wordpress-mysql-8484774888-46s7v,155m,553Mi
09:06:41,wordpress-deployment-7c7bb76d6f-66hfm,355m,180Mi
09:06:41,wordpress-deployment-7c7bb76d6f-n4rz9,323m,174Mi
09:06:41,wordpress-deployment-7c7bb76d6f-q8q95,362m,209Mi
09:06:41,wordpress-deployment-7c7bb76d6f-sdtc8,306m,197Mi
09:06:41,wordpress-mysql-8484774888-46s7v,155m,553Mi
09:06:47,wordpress-deployment-7c7bb76d6f-66hfm,355m,180Mi
09:06:47,wordpress-deployment-7c7bb76d6f-n4rz9,323m,174Mi
09:06:47,wordpress-deployment-7c7bb76d6f-q8q95,362m,209Mi
09:06:47,wordpress-deployment-7c7bb76d6f-sdtc8,306m,197Mi
09:06:47,wordpress-mysql-8484774888-46s7v,155m,553Mi
09:06:52,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:06:52,wordpress-deployment-7c7bb76d6f-n4rz9,292m,153Mi
09:06:52,wordpress-deployment-7c7bb76d6f-q8q95,363m,203Mi
09:06:52,wordpress-deployment-7c7bb76d6f-sdtc8,241m,197Mi
09:06:52,wordpress-mysql-8484774888-46s7v,137m,552Mi
09:06:57,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:06:57,wordpress-deployment-7c7bb76d6f-n4rz9,292m,153Mi
09:06:57,wordpress-deployment-7c7bb76d6f-q8q95,363m,203Mi
09:06:57,wordpress-deployment-7c7bb76d6f-sdtc8,241m,197Mi
09:06:57,wordpress-mysql-8484774888-46s7v,137m,552Mi
09:07:02,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:07:02,wordpress-deployment-7c7bb76d6f-n4rz9,292m,153Mi
09:07:02,wordpress-deployment-7c7bb76d6f-q8q95,363m,203Mi
09:07:02,wordpress-deployment-7c7bb76d6f-sdtc8,241m,197Mi
09:07:02,wordpress-mysql-8484774888-46s7v,137m,552Mi
09:07:07,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:07:07,wordpress-deployment-7c7bb76d6f-n4rz9,226m,151Mi
09:07:07,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:07,wordpress-deployment-7c7bb76d6f-sdtc8,273m,197Mi
09:07:07,wordpress-mysql-8484774888-46s7v,148m,553Mi
09:07:12,wordpress-deployment-7c7bb76d6f-66hfm,271m,185Mi
09:07:12,wordpress-deployment-7c7bb76d6f-n4rz9,226m,151Mi
09:07:12,wordpress-deployment-7c7bb76d6f-q8q95,356m,192Mi
09:07:12,wordpress-deployment-7c7bb76d6f-sdtc8,273m,197Mi
